date,gross_pnl,gross_notional,long_notional,short_notional,borrow_cost,n_long,n_short,n_positions,n_cap_binding,pct_cap_binding,max_participation,gross_exposure,entry_turnover,exit_turnover,roundtrip_turnover,gross_return,trading_cost_return,commission_return,slippage_return,trading_cost,borrow_cost_return,return_after_commission,return_after_slippage,net_return_before_borrow,net_return,gross_return_bps,commission_bps,slippage_bps,borrow_bps,net_return_bps,hit_full_gross,capacity_constrained
2020-10-14,-697984.7780393556,250000000.0,124999999.99999999,125000000.0,4888.279637117195,97,97,194,39,0.20103092783505155,0.05000000000000001,1.0,1.0,1.0,2.0,-0.0027919391121574225,0.0004,0.0001,0.0003,100000.0,1.9553118548468782e-05,-0.0028919391121574223,-0.003191939112157422,-0.003191939112157422,-0.003211492230705891,-27.919391121574225,1.0,2.9999999999999996,0.19553118548468781,-32.11492230705891,True,False
2020-10-15,481064.96719152085,250000000.0,125000000.0,125000000.00000001,3600.31440955447,97,97,194,42,0.21649484536082475,0.05000000000000001,1.0,1.0,1.0,2.0,0.0019242598687660834,0.0004,0.0001,0.0003,100000.0,1.440125763821788e-05,0.0018242598687660833,0.0015242598687660834,0.0015242598687660834,0.0015098586111278655,19.242598687660834,1.0,2.9999999999999996,0.1440125763821788,15.098586111278655,True,False
2020-10-16,115038.76755104793,249999999.9999999,124999999.99999996,124999999.99999997,3999.528844039687,95,95,190,58,0.30526315789473685,0.05000000000000001,0.9999999999999997,0.9999999999999997,0.9999999999999997,1.9999999999999993,0.0004601550702041917,0.0003999999999999999,9.999999999999998e-05,0.00029999999999999987,99999.99999999997,1.599811537615875e-05,0.0003601550702041917,6.015507020419185e-05,6.015507020419185e-05,4.41569548280331e-05,4.601550702041917,0.9999999999999998,2.9999999999999987,0.1599811537615875,0.441569548280331,True,False
2020-10-19,144234.9862468184,249999999.99999997,125000000.00000001,124999999.99999999,4269.312284814566,93,93,186,51,0.27419354838709675,0.049999999999999996,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,0.0005769399449872735,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,1.7077249139258265e-05,0.0004769399449872735,0.00017693994498727358,0.00017693994498727358,0.0001598626958480153,5.769399449872735,0.9999999999999999,2.999999999999999,0.17077249139258266,1.5986269584801531,True,False
2020-10-20,-277466.27666018583,249999999.99999994,124999999.99999997,124999999.99999997,5718.913768191698,87,87,174,45,0.25862068965517243,0.04999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.9999999999999996,-0.0011098651066407434,0.0003999999999999999,9.999999999999998e-05,0.0002999999999999999,99999.99999999997,2.2875655072766793e-05,-0.0012098651066407434,-0.0015098651066407433,-0.0015098651066407433,-0.00153274076171351,-11.098651066407433,0.9999999999999998,2.999999999999999,0.22875655072766793,-15.327407617135101,True,False
2020-10-21,77345.27403093528,250000000.00000003,125000000.00000001,124999999.99999999,3606.748520089053,87,87,174,57,0.3275862068965517,0.049999999999999996,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0000000000000004,0.00030938109612374114,0.00040000000000000013,0.00010000000000000003,0.00030000000000000003,100000.00000000003,1.4426994080356211e-05,0.0002093810961237411,-9.061890387625893e-05,-9.061890387625893e-05,-0.00010504589795661515,3.0938109612374114,1.0000000000000002,3.0000000000000004,0.14426994080356212,-1.0504589795661514,True,False
2020-10-22,-12676.587991292652,249999999.99999997,125000000.0,124999999.99999999,6296.2991452363985,90,90,180,51,0.2833333333333333,0.05,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,-5.070635196517061e-05,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,2.5185196580945593e-05,-0.0001507063519651706,-0.0004507063519651705,-0.0004507063519651705,-0.00047589154854611607,-0.5070635196517062,0.9999999999999999,2.999999999999999,0.25185196580945596,-4.758915485461161,True,False
2020-10-23,-136839.66976257705,249999999.99999997,125000000.0,124999999.99999999,5433.662189373209,92,92,184,51,0.27717391304347827,0.05000000000000001,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,-0.0005473586790503082,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,2.1734648757492835e-05,-0.0006473586790503082,-0.0009473586790503081,-0.0009473586790503081,-0.000969093327807801,-5.473586790503083,0.9999999999999999,2.999999999999999,0.21734648757492836,-9.69093327807801,True,False
2020-10-26,-249156.86449517365,250000000.0,125000000.0,125000000.00000001,4430.1748795625435,88,88,176,48,0.2727272727272727,0.05000000000000001,1.0,1.0,1.0,2.0,-0.0009966274579806945,0.0004,0.0001,0.0003,100000.0,1.7720699518250175e-05,-0.0010966274579806946,-0.0013966274579806945,-0.0013966274579806945,-0.0014143481574989446,-9.966274579806946,1.0,2.9999999999999996,0.17720699518250174,-14.143481574989446,True,False
2020-10-27,-1191690.9824454864,249999999.9999999,124999999.99999993,124999999.99999996,5697.919884737725,76,76,152,50,0.32894736842105265,0.05000000000000001,0.9999999999999997,0.9999999999999997,0.9999999999999997,1.9999999999999993,-0.004766763929781945,0.0003999999999999999,9.999999999999998e-05,0.00029999999999999987,99999.99999999997,2.27916795389509e-05,-0.0048667639297819455,-0.0051667639297819454,-0.0051667639297819454,-0.005189555609320896,-47.667639297819456,0.9999999999999998,2.9999999999999987,0.22791679538950899,-51.89555609320896,True,False
