date,score_spread,n_candidates,n_each_side,spread_threshold,spread_threshold_high,gross_multiplier
2018-04-27,0.0006585916473953188,884,4,0.0006285156670372598,0.0007856445837965747,0.5
2018-04-30,0.0007285619023007163,873,4,0.0006292212785521515,0.0007865265981901894,0.5
2018-05-01,0.0007239516889830992,797,3,0.0006299319214702132,0.0007874149018377665,0.5
2018-05-02,0.0006432314649491977,793,3,0.0006308657423924716,0.0007885821779905895,0.5
2018-05-03,0.0005443014934252862,845,4,0.0006322459193231233,0.0007903073991539041,0.0
2018-05-04,0.0005533948380693843,904,4,0.0006313258013693555,0.0007891572517116944,0.0
2018-05-07,0.0005242118244063643,924,4,0.0006304056834155877,0.0007880071042694846,0.0
2018-05-08,0.00047833355310415823,918,4,0.0006299319214702132,0.0007874149018377665,0.0
2018-05-09,0.0004977592193923321,937,4,0.0006294581595248387,0.0007868226994060484,0.0
2018-05-10,0.000514599966832661,967,4,0.0006289860747138542,0.0007862325933923178,0.0
2018-05-11,0.0004921137125361704,980,4,0.0006285156670372598,0.0007856445837965747,0.0
2018-05-14,0.0005577040070579393,990,4,0.0006280452593606653,0.0007850565742008315,0.0
2018-05-15,0.0005455876043955917,985,4,0.0006277153612658835,0.0007846442015823544,0.0
2018-05-16,0.0005962365306725514,983,4,0.0006273854631711016,0.000784231828963877,0.0
2018-05-17,0.0005307756276717185,985,4,0.0006263423055895297,0.0007829278819869121,0.0
2018-05-18,0.0005760217135862766,983,4,0.0006245858885211679,0.0007807323606514598,0.0
2018-05-21,0.0005900638830049023,982,4,0.000622829471452806,0.0007785368393160076,0.0
2018-05-22,0.0005281161557797117,973,4,0.0006222177864502863,0.0007777722330628579,0.0
2018-05-23,0.0005861247429757774,973,4,0.0006216061014477666,0.0007770076268097082,0.0
2018-05-24,0.0005682958198864666,977,4,0.0006201701612638156,0.0007752127015797695,0.0
2018-05-25,0.0005604055619795152,986,4,0.0006179099658984335,0.0007723874573730419,0.0
2018-05-29,0.0005100614753855148,980,4,0.0006156497705330514,0.0007695622131663144,0.0
2018-05-30,0.0004944124893741619,976,4,0.000615107701884291,0.0007688846273553637,0.0
2018-05-31,0.0005168649012543456,979,4,0.0006145656332355305,0.0007682070415444131,0.0
2018-06-01,0.000512943355532085,989,4,0.0006141447095515534,0.0007676808869394418,0.0
2018-06-04,0.0004540274753298875,989,4,0.0006138449308323597,0.0007673061635404496,0.0
2018-06-05,0.00045886021969600223,985,4,0.0006135451521131659,0.0007669314401414573,0.0
2018-06-06,0.0005126639050925706,984,4,0.0006134311657435033,0.0007667889571793792,0.0
2018-06-07,0.000510202550942225,988,4,0.0006133171793738408,0.000766646474217301,0.0
2018-06-08,0.0005137502492560671,992,4,0.0006131472346115951,0.0007664340432644938,0.0
2018-06-11,0.0005193164479993633,992,4,0.0006129213314567663,0.0007661516643209579,0.0
2018-06-12,0.0005350559161657096,992,4,0.0006126954283019376,0.000765869285377422,0.0
2018-06-13,0.0005853094168946901,993,4,0.0006126789566989646,0.0007658486958737057,0.0
2018-06-14,0.0004928550967974529,995,4,0.0006126624850959916,0.0007658281063699895,0.0
2018-06-15,0.0005704452370706862,995,4,0.0006121337564022263,0.0007651671955027829,0.0
2018-06-18,0.0005755916382530078,994,4,0.0006110927706176687,0.0007638659632720859,0.0
2018-06-19,0.0004741485940378831,989,4,0.0006100517848331112,0.000762564731041389,0.0
2018-06-20,0.0005202347617231135,988,4,0.0006099684127278323,0.0007624605159097903,0.0
2018-06-21,0.0005120171382105776,989,4,0.0006098850406225534,0.0007623563007781917,0.0
2018-06-22,0.0006220438893081263,992,4,0.0006097656685516428,0.0007622070856895535,0.5
2018-06-25,0.0005841698663011326,989,4,0.0006099267266751928,0.000762408408343991,0.0
2018-06-26,0.0006445921226603919,986,4,0.0006098433545699139,0.0007623041932123924,0.5
2018-06-27,0.0005753959009588913,985,4,0.0006099684127278323,0.0007624605159097903,0.0
2018-06-28,0.0006163793638634286,989,4,0.0006098850406225534,0.0007623563007781917,0.5
2018-06-29,0.0005719363553571145,991,4,0.0006100100987804717,0.0007625126234755896,0.0
2018-07-02,0.0006268509071412292,994,4,0.0006099267266751928,0.000762408408343991,0.5
2018-07-03,0.0005344921821578026,994,4,0.0006100517848331112,0.000762564731041389,0.0
2018-07-05,0.0006212420699674481,993,4,0.0006099684127278323,0.0007624605159097903,0.5
2018-07-06,0.0005755376278287672,992,4,0.00061057227772539,0.0007632153471567374,0.0
2018-07-09,0.0005283300528761235,991,4,0.0006100100987804717,0.0007625126234755896,0.0
2018-07-10,0.0005391466494087523,990,4,0.0006099267266751928,0.000762408408343991,0.0
2018-07-11,0.0005771131929066906,987,4,0.0006098433545699139,0.0007623041932123924,0.0
2018-07-12,0.0005280350517751037,987,4,0.0006096879825333719,0.0007621099781667148,0.0
2018-07-13,0.0005432255829991028,982,4,0.0006095326104968298,0.0007619157631210372,0.0
2018-07-16,0.0005876409786407364,970,4,0.0006084182571224271,0.0007605228214030338,0.0
2018-07-17,0.0005323338422294258,939,4,0.0006063449224101637,0.0007579311530127047,0.0
2018-07-18,0.000565794722417595,922,4,0.0006042715876979005,0.0007553394846223757,0.0
2018-07-19,0.000583308318766383,931,4,0.0006034899951964447,0.0007543624939955559,0.0
2018-07-20,0.0006147408881121128,928,4,0.0006027084026949889,0.0007533855033687361,0.5
2018-07-23,0.0006226681663893114,890,4,0.0006038807914471727,0.0007548509893089659,0.5
2018-07-24,0.0006199624472147273,800,4,0.0006063449224101637,0.0007579311530127047,0.5
2018-07-25,0.000655657371811792,775,3,0.0006094549244785588,0.0007618186555981984,0.5
2018-07-26,0.0006196116754952252,827,4,0.0006096879825333719,0.0007621099781667148,0.5
2018-07-27,0.0005659809719852587,872,4,0.0006098850406225534,0.0007623563007781917,0.0
2018-07-30,0.0005751537939652574,884,4,0.0006097656685516428,0.0007622070856895535,0.0
2018-07-31,0.000597938888008064,801,4,0.0006096102965151008,0.000762012870643876,0.0
2018-08-01,0.0005785143876735913,814,4,0.0006094549244785588,0.0007618186555981984,0.0
2018-08-02,0.0005733536202053705,854,4,0.0006073815897662954,0.0007592269872078693,0.0
2018-08-03,0.0005781714377085089,914,4,0.0006053082550540322,0.0007566353188175403,0.0
2018-08-06,0.0005601025633435088,917,4,0.0006038807914471727,0.0007548509893089659,0.0
2018-08-07,0.0005423487030567034,894,4,0.0006030991989457168,0.000753873998682146,0.0
2018-08-08,0.000510307038011736,918,4,0.000602317606444261,0.0007528970080553262,0.0
2018-08-09,0.0005060021488074298,952,4,0.000602168387353557,0.0007527104841919463,0.0
2018-08-10,0.0005059791662991303,981,4,0.000602019168262853,0.0007525239603285662,0.0
2018-08-13,0.0004773346133943202,988,4,0.0006017108515621088,0.000752138564452636,0.0
2018-08-14,0.0005177172285097877,986,4,0.0006012434372513245,0.0007515542965641556,0.0
2018-08-15,0.0005379107930751058,984,4,0.0006007760229405401,0.0007509700286756751,0.0
2018-08-16,0.0005363604963119109,986,4,0.0005999350931436692,0.0007499188664295865,0.0
2018-08-17,0.0005574626106037185,983,4,0.0005990941633467983,0.0007488677041834979,0.0
2018-08-20,0.0005325313373069119,980,4,0.0005985267363603031,0.0007481584204503788,0.0
2018-08-21,0.0005235567730586607,975,4,0.0005982328121841835,0.0007477910152302293,0.0
2018-08-22,0.0005252830831150549,976,4,0.000597938888008064,0.00074742361001008,0.0
2018-08-23,0.0004865741275946561,983,4,0.0005972579450738589,0.0007465724313423237,0.0
2018-08-24,0.0004985850589763779,987,4,0.0005965770021396538,0.0007457212526745673,0.0
2018-08-27,0.0004798451179247017,985,4,0.0005955182588676196,0.0007443978235845245,0.0
2018-08-28,0.0005304948073322181,977,4,0.0005940817152577559,0.0007426021440721949,0.0
2018-08-29,0.0005889874151135139,975,4,0.0005926451716478922,0.0007408064645598653,0.0
2018-08-30,0.0005603910784766205,983,4,0.0005916126561906962,0.0007395158202383703,0.0
2018-08-31,0.0005486917475203065,992,4,0.0005905801407335003,0.0007382251759168754,0.0
2018-09-04,0.0005496351173566668,990,4,0.0005899636167038882,0.0007374545208798603,0.0
2018-09-05,0.0005471112792437651,986,4,0.0005897630841018602,0.0007372038551273253,0.0
2018-09-06,0.0006268979430357649,986,4,0.0005895625514998321,0.0007369531893747901,0.5
2018-09-07,0.0006188594576480263,990,4,0.0005898633504028742,0.0007373291880035927,0.5
2018-09-10,0.0006165595189445274,994,4,0.0005905801407335003,0.0007382251759168754,0.5
2018-09-11,0.0005858296005437553,994,4,0.0005921289139192942,0.0007401611423991178,0.0
2018-09-12,0.0006447787750395674,994,4,0.0005910963984620982,0.0007388704980776227,0.5
2018-09-13,0.0006560197893699032,994,4,0.0005926451716478922,0.0007408064645598653,0.5
2018-09-14,0.000584966381972602,990,4,0.0005947999870626877,0.0007434999838283596,0.0
2018-09-17,0.0005806570788739587,991,4,0.000593363443452824,0.00074170430431603,0.0
2018-09-18,0.0005615217526248074,989,4,0.0005921289139192942,0.0007401611423991178,0.0
2018-09-19,0.0005861112173281029,992,4,0.0005910963984620982,0.0007388704980776227,0.0
2018-09-20,0.0005426649550686028,992,4,0.0005900638830049023,0.0007375798537561279,0.0
2018-09-21,0.0005615429540326299,992,4,0.0005898633504028742,0.0007373291880035927,0.0
2018-09-24,0.0005776090712410611,990,4,0.0005896628178008462,0.0007370785222510577,0.0
2018-09-25,0.0005351570512911038,987,4,0.0005894475242225685,0.0007368094052782106,0.0
2018-09-26,0.0005682244068965596,988,4,0.0005892174696680412,0.0007365218370850514,0.0
2018-09-27,0.0005170248633665259,992,4,0.0005889874151135139,0.0007362342688918924,0.0
2018-09-28,0.00055116345818692,992,4,0.0005886761273678439,0.0007358451592098049,0.0
2018-10-01,0.0005847255815495003,991,4,0.000588364839622174,0.0007354560495277175,0.0
2018-10-02,0.0005116138127584477,990,4,0.0005880955523276185,0.0007351194404095231,0.0
2018-10-03,0.0006069043521370469,992,4,0.0005878682654841775,0.0007348353318552218,0.5
2018-10-04,0.0005866837819768358,994,4,0.0005882091957493391,0.0007352614946866739,0.0
2018-10-05,0.0006028218969234744,994,4,0.000587981908905898,0.0007349773861323725,0.5
2018-10-08,0.000630175862512253,994,4,0.000588364839622174,0.0007354560495277175,0.5
2018-10-09,0.0006104155468454877,991,4,0.0005888317712406789,0.0007360397140508486,0.5
2018-10-10,0.0005556088111199233,988,4,0.0005892174696680412,0.0007365218370850514,0.0
2018-10-11,0.0006463453871686723,988,4,0.0005889874151135139,0.0007362342688918924,0.5
2018-10-12,0.0006481210607225836,981,4,0.0005893324969453048,0.000736665621181631,0.5
2018-10-15,0.0005852282177554085,969,4,0.0005896628178008462,0.0007370785222510577,0.0
2018-10-16,0.0006628384487667024,942,4,0.0005894475242225685,0.0007368094052782106,0.5
2018-10-17,0.0006462617088448884,930,4,0.0005897630841018602,0.0007372038551273253,0.5
2018-10-18,0.0006364197540564295,938,4,0.0005900638830049023,0.0007375798537561279,0.5
2018-10-19,0.0006441387625255307,934,4,0.0005916126561906962,0.0007395158202383703,0.5
2018-10-22,0.0007014482988219466,906,4,0.000593363443452824,0.00074170430431603,0.5
2018-10-23,0.0006280058509582982,820,4,0.0005955182588676196,0.0007443978235845245,0.5
2018-10-24,0.0006751812310062862,795,3,0.0005969174736067564,0.0007461468420084455,0.5
2018-10-25,0.0007044607170774091,840,4,0.000597938888008064,0.00074742361001008,0.5
2018-10-26,0.000683584060414411,874,4,0.0005983797742722433,0.0007479747178403041,0.5
2018-10-29,0.0006392703771012418,881,4,0.0005990941633467982,0.0007488677041834978,0.5
2018-10-30,0.0007416986517689179,820,4,0.0006003555580421046,0.0007504444475526308,0.5
2018-10-31,0.0006634383102344159,822,4,0.0006012434372513245,0.0007515542965641556,0.5
2018-11-01,0.00058850097589475,863,4,0.000601944558717501,0.0007524306983968763,0.0
2018-11-02,0.0006055406633366764,882,4,0.0006014771444067166,0.0007518464305083958,0.5
2018-11-05,0.0005751095680251253,900,4,0.000602019168262853,0.0007525239603285662,0.0
2018-11-06,0.0006170718127545546,866,4,0.0006017108515621088,0.000752138564452636,0.5
2018-11-07,0.0005888067943438959,898,4,0.0006020937778082049,0.0007526172222602561,0.0
2018-11-08,0.0005866277078481627,938,4,0.000601944558717501,0.0007524306983968763,0.0
2018-11-09,0.0006260596764871012,974,4,0.0006014771444067166,0.0007518464305083958,0.5
2018-11-12,0.0005859982952031989,986,4,0.000602019168262853,0.0007525239603285662,0.0
2018-11-13,0.0006933223630794307,982,4,0.0006017108515621088,0.000752138564452636,0.5
2018-11-14,0.0005883754703627036,982,4,0.0006020937778082049,0.0007526172222602561,0.0
2018-11-15,0.0006171606345383776,985,4,0.000601944558717501,0.0007524306983968763,0.5
2018-11-16,0.0006014196418172644,973,4,0.000602168387353557,0.0007527104841919463,0.0
2018-11-19,0.0006801470432974932,972,4,0.000602019168262853,0.0007525239603285662,0.5
2018-11-20,0.0007769749994357611,971,4,0.000602242996898909,0.0007528037461236363,1.0
2018-11-21,0.0006315605799471487,987,4,0.0006025193226359464,0.000753149153294933,0.5
2018-11-23,0.0006637942630135592,993,4,0.0006028218969234744,0.0007535273711543431,0.5
2018-11-26,0.0006280274902671474,988,4,0.0006036917113881301,0.0007546146392351627,0.5
2018-11-27,0.0006446561396085213,985,4,0.0006045254028256557,0.0007556567535320696,0.5
2018-11-28,0.0005685464883679059,980,4,0.0006052868482089212,0.0007566085602611515,0.0
2018-11-29,0.0006531009738575575,984,4,0.0006047792179534109,0.0007559740224417637,0.5
2018-11-30,0.0006033161820056623,984,4,0.0006055406633366764,0.0007569258291708455,0.0
2018-12-03,0.000623151821496688,984,4,0.000605033033081166,0.0007562912913514575,0.5
2018-12-04,0.0005815682171452048,976,4,0.0006058134010967505,0.0007572667513709382,0.0
2018-12-06,0.0008071564542429059,977,4,0.0006052868482089212,0.0007566085602611515,1.0
2018-12-07,0.0006178661566598282,984,4,0.0006060861388568246,0.0007576076735710308,0.5
2018-12-10,0.0007658411349052477,991,4,0.0006069043521370469,0.0007586304401713086,1.0
2018-12-11,0.0006921421814119247,989,4,0.0006084346955419539,0.0007605433694274424,0.5
2018-12-12,0.0006808919762708481,989,4,0.0006095326104968298,0.0007619157631210372,0.5
2018-12-13,0.0006137652012275266,990,4,0.0006097656685516428,0.0007622070856895535,0.5
2018-12-14,0.000693640740795993,990,4,0.0006099267266751928,0.000762408408343991,0.5
2018-12-17,0.0006516816337555763,985,4,0.0006100517848331112,0.000762564731041389,0.5
2018-12-18,0.0006882248923043514,983,4,0.0006102700420405371,0.0007628375525506714,0.5
2018-12-19,0.0006692577202243102,982,4,0.0006108632873352912,0.000763579109169114,0.5
2018-12-20,0.0007797446833931497,989,4,0.0006122065088047016,0.000765258136005877,1.0
2018-12-21,0.0007560577260547791,992,4,0.000612670720897478,0.0007658384011218476,0.5
2018-12-24,0.0007512307295373474,995,4,0.0006126954283019376,0.000765869285377422,0.5
2018-12-26,0.0007413452034358186,995,4,0.0006130342830341808,0.000766292853792726,0.5
2018-12-27,0.0007789540471785198,995,4,0.0006133171793738408,0.000766646474217301,1.0
2018-12-28,0.0007218705026559463,995,4,0.0006134881589283346,0.0007668601986604183,0.5
2018-12-31,0.0006330589132162571,995,4,0.0006136331717589102,0.0007670414646986377,0.5
2019-01-02,0.0005581555212612707,992,4,0.0006137652012275266,0.0007672065015344082,0.0
2019-01-03,0.0005183440216535555,992,4,0.0006136771815817822,0.0007670964769772278,0.0
2019-01-04,0.0005706647762147181,992,4,0.0006134311657435033,0.0007667889571793792,0.0
2019-01-07,0.0004901676563925179,991,4,0.0006134311657435033,0.0007667889571793792,0.0
2019-01-08,0.0004667173673915696,990,4,0.0006134311657435033,0.0007667889571793792,0.0
2019-01-09,0.0005144047128591883,990,4,0.0006130178114312078,0.0007662722642890098,0.0
2019-01-10,0.0005052398687136562,993,4,0.0006130178114312078,0.0007662722642890098,0.0
2019-01-11,0.00043362248068027514,989,4,0.0006130178114312078,0.0007662722642890098,0.0
2019-01-14,0.0004683528230753546,982,4,0.0006117587683148981,0.0007646984603936227,0.0
2019-01-15,0.0005695526746182768,971,4,0.0006117587683148981,0.0007646984603936227,0.0
2019-01-16,0.0005113901308591159,967,4,0.0006117587683148981,0.0007646984603936227,0.0
2019-01-17,0.0005282302317079963,968,4,0.0006117587683148981,0.0007646984603936227,0.0
2019-01-18,0.00048742497217123455,979,4,0.0006101866699352582,0.0007627333374190727,0.0
2019-01-22,0.0005564515984207057,945,4,0.0006101866699352582,0.0007627333374190727,0.0
2019-01-23,0.0006323370119870968,923,4,0.0006101866699352582,0.0007627333374190727,0.5
2019-01-24,0.0005542157702590716,942,4,0.0006117587683148981,0.0007646984603936227,0.0
2019-01-25,0.000496048897922959,945,4,0.0006117587683148981,0.0007646984603936227,0.0
2019-01-28,0.0004953200245825114,923,4,0.0006117587683148981,0.0007646984603936227,0.0
2019-01-29,0.0004958873740238798,871,4,0.0006100312978987161,0.0007625391223733952,0.0
2019-01-30,0.0005589038988313044,870,4,0.0006084346955419539,0.0007605433694274424,0.0
2019-01-31,0.0004432824856838811,909,4,0.0006063588766168986,0.0007579485957711232,0.0
2019-02-01,0.00043743971217834475,926,4,0.0006063588766168986,0.0007579485957711232,0.0
2019-02-04,0.0004744771660385055,918,4,0.000605033033081166,0.0007562912913514575,0.0
2019-02-05,0.000483031702360449,872,4,0.000605033033081166,0.0007562912913514575,0.0
2019-02-06,0.00043151692336909,870,4,0.000605033033081166,0.0007562912913514575,0.0
2019-02-07,0.00046724407365152933,902,4,0.0006038894254210052,0.0007548617817762565,0.0
2019-02-08,0.000498264390390745,931,4,0.0006031184679727872,0.0007538980849659839,0.0
2019-02-11,0.00042860087617362693,946,4,0.0006031184679727872,0.0007538980849659839,0.0
2019-02-12,0.0004644317824920866,894,4,0.000602620180731789,0.0007532752259147362,0.0
2019-02-13,0.00047959126927125587,898,4,0.0006019584205934624,0.000752448025741828,0.0
2019-02-14,0.0004970638932470362,913,4,0.0006011621942665748,0.0007514527428332184,0.0
2019-02-15,0.00044898698202227964,969,4,0.0005999350931436692,0.0007499188664295865,0.0
2019-02-19,0.000461035254686915,934,4,0.0005983797742722433,0.0007479747178403041,0.0
2019-02-20,0.0004324904529147021,904,4,0.0005972579450738589,0.0007465724313423237,0.0
2019-02-21,0.00048162416702720207,918,4,0.0005937674716054917,0.0007422093395068646,0.0
2019-02-22,0.0005043392776691984,935,4,0.0005937674716054917,0.0007422093395068646,0.0
2019-02-25,0.00043384855476840496,938,4,0.0005937674716054917,0.0007422093395068646,0.0
2019-02-26,0.0004802177146456777,914,4,0.0005898633504028742,0.0007373291880035927,0.0
2019-02-27,0.00045323179641586925,914,4,0.0005893324969453048,0.000736665621181631,0.0
2019-02-28,0.00048279305484019177,941,4,0.0005889151668056667,0.0007361439585070834,0.0
2019-03-01,0.00046523141322415035,967,4,0.0005886844669642376,0.000735855583705297,0.0
2019-03-04,0.0005022289576357252,982,4,0.0005884507736819315,0.0007355634671024143,0.0
2019-03-05,0.0005354401256275881,977,4,0.0005884507736819315,0.0007355634671024143,0.0
2019-03-06,0.00047462140959180697,978,4,0.0005883089605173578,0.0007353862006466972,0.0
2019-03-07,0.0004962798297300005,986,4,0.0005883089605173578,0.0007353862006466972,0.0
2019-03-08,0.0004974881979308257,990,4,0.0005883089605173578,0.0007353862006466972,0.0
2019-03-11,0.00044729971846515614,993,4,0.0005883089605173578,0.0007353862006466972,0.0
2019-03-12,0.00044188564170015296,990,4,0.0005883089605173578,0.0007353862006466972,0.0
2019-03-13,0.00045579597026938415,987,4,0.0005883089605173578,0.0007353862006466972,0.0
2019-03-14,0.00044804363814793295,987,4,0.0005880816736739167,0.000735102092092396,0.0
2019-03-15,0.00046876196664249147,989,4,0.0005880816736739167,0.000735102092092396,0.0
2019-03-18,0.0004990020294599008,992,4,0.0005872580999751761,0.0007340726249689701,0.0
2019-03-19,0.0005190451553368672,988,4,0.0005872580999751761,0.0007340726249689701,0.0
2019-03-20,0.0004593262076904154,988,4,0.0005872580999751761,0.0007340726249689701,0.0
2019-03-21,0.00045373303684898925,990,4,0.0005872580999751761,0.0007340726249689701,0.0
2019-03-22,0.00046700450599049324,992,4,0.0005866613523253665,0.0007333266904067081,0.0
2019-03-25,0.0004902226457181095,990,4,0.0005866613523253665,0.0007333266904067081,0.0
2019-03-26,0.0005055961550516035,985,4,0.0005866613523253665,0.0007333266904067081,0.0
2019-03-27,0.0005339029842484439,984,4,0.0005866613523253665,0.0007333266904067081,0.0
2019-03-28,0.0005701113695907012,986,4,0.0005864265218992086,0.0007330331523740107,0.0
2019-03-29,0.0005026454997335242,989,4,0.0005861193327167077,0.0007326491658958846,0.0
2019-04-01,0.0005073199533740002,992,4,0.0005860660484781413,0.0007325825605976766,0.0
2019-04-02,0.0005036636529263,991,4,0.0005859308173394214,0.0007324135216742768,0.0
2019-04-03,0.0004805629826526117,993,4,0.0005856215270841292,0.0007320269088551615,0.0
2019-04-04,0.0005121431796000714,994,4,0.0005852769372389774,0.0007315961715487218,0.0
2019-04-05,0.0005136087700299441,996,4,0.0005851234834422859,0.0007314043543028574,0.0
2019-04-08,0.0004979148216564498,993,4,0.0005848700618033613,0.0007310875772542016,0.0
2019-04-09,0.0005131088819148125,991,4,0.0005845032954501532,0.0007306291193126915,0.0
2019-04-10,0.00049259718406918,988,4,0.0005838252472872327,0.000729781559109041,0.0
2019-04-11,0.00044193081377703615,988,4,0.0005826122781179118,0.0007282653476473897,0.0
2019-04-12,0.0004713879120080846,981,4,0.0005826122781179118,0.0007282653476473897,0.0
2019-04-15,0.00045099290070564537,971,4,0.0005812037618367063,0.0007265047022958829,0.0
2019-04-16,0.0005139372033512698,941,4,0.0005798000023938117,0.0007247500029922647,0.0
2019-04-17,0.0004354076178430188,938,4,0.0005783772076875584,0.0007229715096094479,0.0
2019-04-18,0.0004610551254318572,951,4,0.0005779464911215298,0.0007224331139019123,0.0
2019-04-22,0.00043387521243586996,909,4,0.0005774107199073129,0.0007217633998841411,0.0
2019-04-23,0.00048205887542180823,829,4,0.000576676601178525,0.0007208457514731562,0.0
2019-04-24,0.00044075326509255305,808,4,0.000575849683452969,0.0007198121043162113,0.0
2019-04-25,0.00044558172717756265,853,4,0.0005755700340833116,0.0007194625426041395,0.0
2019-04-26,0.000459263262346798,872,4,0.0005754809370808168,0.000719351171351021,0.0
2019-04-29,0.00046091171234569935,855,4,0.0005752990581614377,0.0007191238227017972,0.0
2019-04-30,0.00043262969855793233,778,3,0.0005751361035892046,0.0007189201294865057,0.0
2019-05-01,0.0004474120072473634,780,3,0.0005744071888972234,0.0007180089861215292,0.0
2019-05-02,0.0004523334145692399,847,4,0.0005727867142660681,0.0007159833928325852,0.0
2019-05-03,0.0004742932191681802,888,4,0.0005714277237001559,0.0007142846546251949,0.0
2019-05-06,0.0005133855670285282,912,4,0.0005705769605571053,0.0007132212006963816,0.0
2019-05-07,0.0004932885505771713,885,4,0.0005705769605571053,0.0007132212006963816,0.0
2019-05-08,0.0005374392569494308,914,4,0.0005705769605571053,0.0007132212006963816,0.0
2019-05-09,0.0005086518406757939,949,4,0.0005705769605571053,0.0007132212006963816,0.0
2019-05-10,0.000520452440862453,978,4,0.0005705769605571053,0.0007132212006963816,0.0
2019-05-13,0.000536293342691911,990,4,0.0005705769605571053,0.0007132212006963816,0.0
2019-05-14,0.0006127690537517955,985,4,0.0005705769605571053,0.0007132212006963816,0.5
2019-05-15,0.0005588470705835398,985,4,0.0005714277237001559,0.0007142846546251949,0.0
2019-05-16,0.0005123957106907675,987,4,0.0005714277237001559,0.0007142846546251949,0.0
2019-05-17,0.0005438579155273913,986,4,0.0005714277237001559,0.0007142846546251949,0.0
2019-05-20,0.000571408928728004,980,4,0.0005705769605571053,0.0007132212006963816,0.5
2019-05-21,0.000527374182508366,971,4,0.0005711112677226896,0.000713889084653362,0.0
2019-05-22,0.0004682574232220076,970,4,0.0005705769605571053,0.0007132212006963816,0.0
2019-05-23,0.0006162128056373093,978,4,0.0005703116900786922,0.0007128896125983652,0.5
2019-05-24,0.0005961527157436084,987,4,0.0005705769605571053,0.0007132212006963816,0.5
2019-05-28,0.0005784886720057453,983,4,0.0005705769605571053,0.0007132212006963816,0.5
2019-05-29,0.0005332954687189078,975,4,0.0005711112677226896,0.000713889084653362,0.0
2019-05-30,0.0005048998502283049,979,4,0.0005711112677226896,0.000713889084653362,0.0
2019-05-31,0.000499980866860994,984,4,0.0005711112677226896,0.000713889084653362,0.0
2019-06-03,0.0005115463736842002,987,4,0.0005711112677226896,0.000713889084653362,0.0
2019-06-04,0.0005922661289800183,981,4,0.0005711112677226896,0.000713889084653362,0.5
2019-06-05,0.0004799975491553613,983,4,0.0005717253847054703,0.0007146567308818378,0.0
2019-06-06,0.0005622207032809435,987,4,0.0005717253847054703,0.0007146567308818378,0.0
2019-06-07,0.0004830537287169841,990,4,0.0005717253847054703,0.0007146567308818378,0.0
2019-06-10,0.00044689935406959206,992,4,0.0005717253847054703,0.0007146567308818378,0.0
2019-06-11,0.0004560474187063355,991,4,0.0005717253847054703,0.0007146567308818378,0.0
2019-06-12,0.0005421497071754824,993,4,0.0005717253847054703,0.0007146567308818378,0.0
2019-06-13,0.000484334295113834,991,4,0.0005717253847054703,0.0007146567308818378,0.0
2019-06-14,0.0004965190647517774,994,4,0.0005717253847054703,0.0007146567308818378,0.0
2019-06-17,0.0004971197615522734,992,4,0.0005711112677226896,0.000713889084653362,0.0
2019-06-18,0.0005182067370727526,989,4,0.0005711112677226896,0.000713889084653362,0.0
2019-06-19,0.0004800187340131728,987,4,0.0005711112677226896,0.000713889084653362,0.0
2019-06-20,0.0004617608531828868,989,4,0.0005704434135651113,0.0007130542669563891,0.0
2019-06-21,0.0004908561662795562,991,4,0.0005704434135651113,0.0007130542669563891,0.0
2019-06-24,0.0005016047736279891,988,4,0.0005704434135651113,0.0007130542669563891,0.0
2019-06-25,0.0005052518988325218,983,4,0.0005704434135651113,0.0007130542669563891,0.0
2019-06-26,0.0005122650382745148,983,4,0.0005698878916017315,0.0007123598645021644,0.0
2019-06-27,0.00046761633660634546,989,4,0.0005691502001181284,0.0007114377501476604,0.0
2019-06-28,0.0004575152040454758,993,4,0.0005684176557793673,0.0007105220697242092,0.0
2019-07-01,0.0005150300448612938,994,4,0.0005673270329320392,0.000709158791165049,0.0
2019-07-02,0.0004758665457320235,994,4,0.0005659064721581932,0.0007073830901977415,0.0
2019-07-03,0.00044072255070817465,994,4,0.0005643651147629343,0.0007054563934536679,0.0
2019-07-05,0.0004893845532841612,994,4,0.000561949603581618,0.0007024370044770225,0.0
2019-07-08,0.0004620366353294485,991,4,0.000561949603581618,0.0007024370044770225,0.0
2019-07-09,0.0004711248099321967,989,4,0.0005615344734695008,0.000701918091836876,0.0
2019-07-10,0.00043408937135269406,990,4,0.0005610694829655327,0.0007013368537069158,0.0
2019-07-11,0.0004664425904225534,991,4,0.0005610694829655327,0.0007013368537069158,0.0
2019-07-12,0.0004975126673334559,983,4,0.0005610694829655327,0.0007013368537069158,0.0
2019-07-15,0.0004994337616086148,968,4,0.0005602756724233758,0.0007003445905292198,0.0
2019-07-16,0.00048690150156272357,939,4,0.0005602756724233758,0.0007003445905292198,0.0
2019-07-17,0.0004699632875879129,928,4,0.0005602756724233758,0.0007003445905292198,0.0
2019-07-18,0.00047529366306917374,937,4,0.0005596230975386271,0.0006995288719232838,0.0
2019-07-19,0.0004668197748969637,926,4,0.0005596230975386271,0.0006995288719232838,0.0
2019-07-22,0.0004960238732854733,893,4,0.0005588811675321986,0.0006986014594152483,0.0
2019-07-23,0.000432464028394517,829,4,0.0005585704508546322,0.0006982130635682902,0.0
2019-07-24,0.00048054097330117913,814,4,0.0005578783569982498,0.0006973479462478123,0.0
