score_col,aum_label,aum,basket_quantile,use_signal_scaling,gross_ann_return,commission_ann_drag,slippage_ann_drag,trading_cost_ann_drag,borrow_cost_ann_drag,net_ann_return,net_ann_vol,gross_sharpe,after_commission_sharpe,after_slippage_sharpe,post_trading_cost_sharpe,net_sharpe,commission_sharpe_drag,slippage_sharpe_drag,trading_cost_sharpe_drag,borrow_sharpe_drag,max_drawdown,avg_entry_turnover,avg_exit_turnover,avg_roundtrip_turnover,avg_daily_turnover,avg_gross_exposure,pct_days_with_positions,avg_n_long_active,avg_n_short_active,avg_gross_exposure_active,avg_daily_turnover_active,pct_days_full_target_gross,pct_days_capacity_constrained,avg_n_long,avg_n_short,avg_n_cap_binding,avg_pct_cap_binding,max_participation,avg_gross_return_bps,avg_commission_bps,avg_slippage_bps,avg_borrow_bps,avg_net_return_bps,n_days
score_random_forest,50M,50000000,0.005,True,0.025764392097986644,0.003576619485475584,0.010729858456426747,0.014306477941902335,0.0003953654593462665,0.01080036006951457,0.05063259886374298,0.5076724690974272,0.4358551871115322,0.2212050530196292,0.2212050530196292,0.21330842800661567,0.07181728198589504,0.214650134091903,0.286467416077798,0.007896625013013525,-0.20664187954172009,0.14192934466172946,0.14192934466172946,0.2838586893234589,0.2838586893234589,0.14192934466172946,0.23252723890512889,3.9485714285714284,3.9485714285714284,0.6103772845281006,1.2207545690562012,0.057666755248471965,0.17486048365665693,0.9181504119053946,0.9181504119053946,0.5208610151474887,0.06605323766498361,0.05000000000000001,1.0605426608616273,0.14192934466172946,0.4257880339851884,0.015689105529613747,0.47713617668509556,3763
score_random_forest,250M,250000000,0.005,True,0.027356339464777113,0.0018253355742830983,0.005476006722849295,0.007301342297132393,0.00018593859058588084,0.01969937835113522,0.03659916401834976,0.744143665142235,0.6940497183441412,0.5434230808821953,0.5434230808821953,0.5382466752863132,0.05009394679809376,0.15062663746194593,0.2007205842600397,0.005176405595882061,-0.09885701261451374,0.07243395136044041,0.07243395136044041,0.14486790272088082,0.14486790272088082,0.07243395136044041,0.23252723890512889,3.9485714285714284,3.9485714285714284,0.3115073816792426,0.6230147633584852,0.004251926654265214,0.22827531225086367,0.9181504119053946,0.9181504119053946,0.8857294711666224,0.11212906369031801,0.05000000000000001,1.097609732524469,0.07243395136044041,0.21730185408132122,0.007378515499439717,0.8004954115832674,3763
score_random_forest,1B,1000000000,0.005,True,0.007223836852546794,0.0005536647703575844,0.0016609943110727531,0.0022146590814303376,5.9495277364637746e-05,0.004935595073787491,0.0173783299256943,0.41600811013421235,0.38387529160691825,0.2875529488069941,0.2875529488069941,0.284008595468664,0.032132818527294105,0.09632234279992413,0.12845516132721824,0.0035443533383300863,-0.06380359510865874,0.021970824220539063,0.021970824220539063,0.043941648441078125,0.043941648441078125,0.021970824220539063,0.23252723890512889,3.9485714285714284,3.9485714285714284,0.09448709890501543,0.18897419781003086,0.0,0.23252723890512889,0.9181504119053946,0.9181504119053946,0.9194791389848526,0.11644078306315883,0.05000000000000001,0.2916867700761319,0.021970824220539066,0.06591247266161718,0.0023609237049459423,0.20144254948902976,3763
